Vulnerability,URL
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/main.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/polyfills.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/robots.txt
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/runtime.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/sitemap.xml
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/styles.css
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/vendor.js
Information Disclosure - Suspicious Comments,https://juice-shop.herokuapp.com/main.js
Information Disclosure - Suspicious Comments,https://juice-shop.herokuapp.com/vendor.js
Modern Web Application,https://juice-shop.herokuapp.com/
Modern Web Application,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:39:13
Modern Web Application,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:55:18
Modern Web Application,https://juice-shop.herokuapp.com/app/build/routes/styles.css
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:286:9
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:328:13
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:376:14
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:421:3
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/layer.js:95:5
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/styles.css
Modern Web Application,https://juice-shop.herokuapp.com/sitemap.xml
Non-Storable Content,https://juice-shop.herokuapp.com/ftp/coupons_2013.md.bak
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:39:13
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:55:18
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:286:9
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:328:13
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:376:14
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/layer.js:95:5
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp/acquisitions.md
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp/legal.md
